Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
13/3/20, 15:45:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7C76,34.1,54, 0201041AFF4C0002150005000100001000800000805F9B013100027C76B7,183,-25.258,4
13/3/20, 15:45:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8173,32.1,56, 0201041AFF4C0002150005000100001000800000805F9B013100048173B1,177,-28.102,4
13/3/20, 15:45:22, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100068074B7,183,-25.258,4
13/3/20, 15:45:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x7E74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100017E74B7,183,-25.258,4
13/3/20, 15:45:23, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7B76,34.1,54, 0201041AFF4C0002150005000100001000800000805F9B013100037B76B9,185,-24.31,4
13/3/20, 15:45:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7E73,32.1,55, 0201041AFF4C0002150005000100001000800000805F9B013100057E73B1,177,-28.102,4
13/3/20, 15:45:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x7E74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100017E74B9,185,-24.31,4
13/3/20, 15:45:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7C76,34.1,54, 0201041AFF4C0002150005000100001000800000805F9B013100027C76B7,183,-25.258,4
13/3/20, 15:45:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8173,32.1,56, 0201041AFF4C0002150005000100001000800000805F9B013100048173BD,189,-22.414,4
13/3/20, 15:45:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8075,33.5,56, 0201041AFF4C0002150005000100001000800000805F9B013100068075B1,177,-28.102,4
13/3/20, 15:45:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x7B76,34.1,54, 0201041AFF4C0002150005000100001000800000805F9B013100037B76BF,191,-21.466,4
13/3/20, 15:45:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7E74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100057E74BC,188,-22.888,4
13/3/20, 15:45:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x7E74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100017E74BA,186,-23.836,4
13/3/20, 15:45:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7C76,34.1,54, 0201041AFF4C0002150005000100001000800000805F9B013100027C76B9,185,-24.31,4
13/3/20, 15:45:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8173,32.1,56, 0201041AFF4C0002150005000100001000800000805F9B013100048173B9,185,-24.31,4
13/3/20, 15:45:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x7E74,32.8,55, 0201041AFF4C0002150005000100001000800000805F9B013100017E74B9,185,-24.31,4
13/3/20, 15:45:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100068074B1,177,-28.102,4
13/3/20, 15:45:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x7F74,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100057F74BC,188,-22.888,4
